date;content;text_clean;case_folding;tokens;review;polarity;sentiment;label
2022-09-04 10:32:13+00:00;@awemany Dari pengalaman ini dapat diambil kesimpulan bahwa harga jual Rp 8900 sudah menguntungkan, artinya bukan harga subsidi. Jika begitu beri peluang yang lebih besar bagi swasta untuk bersaing dengan Pertamina di sektor migas. Nanti secara gradually Pertamina juga diswastakan.;Dari pengalaman ini dapat diambil kesimpulan bahwa harga jual sudah menguntungkan artinya bukan harga subsidi Jika begitu beri peluang yang lebih besar bagi swasta untuk bersaing dengan Pertamina sektor migas Nanti secara gradually Pertamina juga diswastakan;dari pengalaman ini dapat diambil kesimpulan bahwa harga jual sudah menguntungkan artinya bukan harga subsidi jika begitu beri peluang yang lebih besar bagi swasta untuk bersaing dengan pertamina sektor migas nanti secara gradually pertamina juga diswastakan;['dari', 'alam', 'dapat', 'ambil', 'simpul', 'harga', 'jual', 'sudah', 'untung', 'bukan', 'harga', 'subsidi', 'beri', 'peluang', 'yang', 'lebih', 'besar', 'bagi', 'swasta', 'saing', 'pertamina', 'sektor', 'migas', 'nanti', 'gradualy', 'pertamina', 'swasta'];dari alam dapat ambil simpul harga jual sudah untung bukan harga subsidi beri peluang yang lebih besar bagi swasta saing pertamina sektor migas nanti gradualy pertamina swasta;-3;0;Negative
2022-09-04 14:55:02+00:00;@AlFatih13952179 @ogud_belitong @Jphms @cha_malla @jokowi @pertamina Lanjutkan dengan kebodohan dan dosa2mu,neraka pasti menjadi tempatmu kelak,dan hidupmu pasti akan di azab Tuhan, kutukan dari kedua org tuamu pasti akan kmu terima.Bertobatlah mumpung kau masih hidup.;Lanjutkan dengan kebodohan dan dosa muneraka pasti menjadi tempatmu kelakdan hidupmu pasti akan azab Tuhan kutukan dari kedua org tuamu pasti akan kmu terimaBertobatlah mumpung kau masih hidup;lanjutkan dengan kebodohan dan dosa muneraka pasti menjadi tempatmu kelakdan hidupmu pasti akan azab tuhan kutukan dari kedua org tuamu pasti akan kmu terimabertobatlah mumpung kau masih hidup;['lanjut', 'bodoh', 'dosa', 'muneraka', 'pasti', 'tempat', 'kelakdan', 'hidup', 'pasti', 'azab', 'tuhan', 'kutu', 'dari', 'orang', 'tua', 'pasti', 'kmu', 'terimabertobatlah', 'mumpung', 'hidup'];lanjut bodoh dosa muneraka pasti tempat kelakdan hidup pasti azab tuhan kutu dari orang tua pasti kmu terimabertobatlah mumpung hidup;-20;0;Negative
2022-09-03 15:58:44+00:00;Motorku dari april beli selalu isi shell. Kalau ga ke pepet banget isi pertamax :’) gatau mengapa karna ga suka antriannya pertamina capex nunggunya + beberapa pertamina ga nerima cashless. Terus pegawainya lebih ramahhh ajagasi https://t.co/DjgthWo5tp;Motorku dari april beli selalu isi shell Kalau pepet banget isi pertamax gatau mengapa karna suka antriannya pertamina capex nunggunya beberapa pertamina nerima cashless Terus pegawainya lebih ramahhh ajagasi;motorku dari april beli selalu isi shell kalau pepet banget isi pertamax gatau mengapa karna suka antriannya pertamina capex nunggunya beberapa pertamina nerima cashless terus pegawainya lebih ramahhh ajagasi;['motor', 'dari', 'april', 'beli', 'isi', 'shel', 'kalau', 'pepet', 'banget', 'isi', 'pertamax', 'gatau', 'karena', 'suka', 'antrianya', 'pertamina', 'capex', 'nungunya', 'pertamina', 'nerima', 'cashles', 'pegawai', 'lebih', 'ramah', 'saja'];motor dari april beli isi shel kalau pepet banget isi pertamax gatau karena suka antrianya pertamina capex nungunya pertamina nerima cashles pegawai lebih ramah saja;-14;0;Negative
2022-09-03 19:42:07+00:00;@september__2609 @boed_mr Ini lah kerjaan si @erickthohir dan si mulut jamban @basuki_btp , kalau gak sanggup kelola Pertamina mundur Jangan cuma bisa hancurkan negara dengan kebodohan kalian;Ini lah kerjaan dan mulut jamban kalau gak sanggup kelola Pertamina mundur Jangan cuma bisa hancurkan negara dengan kebodohan kalian;ini lah kerjaan dan mulut jamban kalau gak sanggup kelola pertamina mundur jangan cuma bisa hancurkan negara dengan kebodohan kalian;['kerjan', 'mulut', 'jamban', 'kalau', 'tidak', 'sangup', 'kelola', 'pertamina', 'mundur', 'jangan', 'cuma', 'hancur', 'negara', 'bodoh'];kerjan mulut jamban kalau tidak sangup kelola pertamina mundur jangan cuma hancur negara bodoh;-18;0;Negative
2022-09-04 04:34:10+00:00;@musaKSQ Bener, nanggung kalo masih beli di Pertamina. Bingung2 deh sekalian 🤣🤣🤣;Bener nanggung kalo masih beli Pertamina Bingung deh sekalian;bener nanggung kalo masih beli pertamina bingung deh sekalian;['benar', 'nangung', 'kalau', 'beli', 'pertamina', 'bingung'];benar nangung kalau beli pertamina bingung;-4;0;Negative
2022-09-03 12:11:32+00:00;@panditfootball Tanya @pertamina  Kira kira kalo kita beli pertamax 1 liter di SPBU pake duit 15rb kembalinya permen atau cokolatos??;Tanya Kira kira kalo kita beli pertamax liter SPBU pake duit kembalinya permen atau cokolatos;tanya kira kira kalo kita beli pertamax liter spbu pake duit kembalinya permen atau cokolatos;['tanya', 'kira', 'kira', 'kalau', 'beli', 'pertamax', 'liter', 'spbu', 'pakai', 'duit', 'permen', 'cokolatos'];tanya kira kira kalau beli pertamax liter spbu pakai duit permen cokolatos;-2;0;Negative
2022-09-04 04:18:10+00:00;@Moly28345854 @cnbcindonesia  Pertamina sendiri saat ini mewajibkan masyarakat yang akan membeli Pertalite (bersubsidi) melakukan pendaftaran di MyPertamina. ;Pertamina sendiri saat ini mewajibkan masyarakat yang akan membeli Pertalite bersubsidi melakukan pendaftaran MyPertamina;pertamina sendiri saat ini mewajibkan masyarakat yang akan membeli pertalite bersubsidi melakukan pendaftaran mypertamina;['pertamina', 'sendiri', 'wajib', 'masyarakat', 'yang', 'beli', 'pertalite', 'subsidi', 'daftar', 'mypertamina'];pertamina sendiri wajib masyarakat yang beli pertalite subsidi daftar mypertamina;-13;0;Negative
2022-09-04 01:00:26+00:00;@sunarto26444 @Megatop99 @jokowi @pertamina Ngaku sendiri klo @sunarto26444 tolol;Ngaku sendiri klo tolol;ngaku sendiri klo tolol;['aku', 'sendiri', 'kalau', 'tolol'];aku sendiri kalau tolol;-13;0;Negative
2022-09-04 11:13:25+00:00;Petronas produksi Ton 95 turun menjadi RM 2.05 sekitar Rp.6.500, Lantas untung 853 T. Pertamina produksi Pertalite (Ron dibawah 90) dinaikkan sudah rugi duluan 291 T Alasan kuat untuk minta Petronas kuasai Pertamina.;Petronas produksi Ton turun menjadi sekitar Lantas untung Pertamina produksi Pertalite Ron dibawah dinaikkan sudah rugi duluan Alasan kuat untuk minta Petronas kuasai Pertamina;petronas produksi ton turun menjadi sekitar lantas untung pertamina produksi pertalite ron dibawah dinaikkan sudah rugi duluan alasan kuat untuk minta petronas kuasai pertamina;['petronas', 'produksi', 'ton', 'turun', 'lantas', 'untung', 'pertamina', 'produksi', 'pertalite', 'ron', 'naik', 'sudah', 'rugi', 'duluan', 'alas', 'kuat', 'minta', 'petronas', 'kuasa', 'pertamina'];petronas produksi ton turun lantas untung pertamina produksi pertalite ron naik sudah rugi duluan alas kuat minta petronas kuasa pertamina;-2;0;Negative
2022-09-04 19:14:55+00:00;GUE TUH BANYAK YG SUKA TAPI GAK MURAHAN KAYAK LO.  NAZRIEL IRHAM BODOH. LO ASLI BODOH. NGOMONG AJA GAK BECUS. ANAK PERTAMINA KOK BODOH. ANAK PERTAMINA KOK BODOH. FASILITASMU KAN BAGUS TAPI KOK BODOH NAZRIEL IRHAM. GUE AJA GA ADA FASILITAS PINTAR CERDAS. https://t.co/VRHtzZPetJ;GUE TUH BANYAK SUKA TAPI GAK MURAHAN KAYAK NAZRIEL IRHAM BODOH ASLI BODOH NGOMONG AJA GAK BECUS ANAK PERTAMINA KOK BODOH ANAK PERTAMINA KOK BODOH FASILITASMU KAN BAGUS TAPI KOK BODOH NAZRIEL IRHAM GUE AJA ADA FASILITAS PINTAR CERDAS;gue tuh banyak suka tapi gak murahan kayak nazriel irham bodoh asli bodoh ngomong aja gak becus anak pertamina kok bodoh anak pertamina kok bodoh fasilitasmu kan bagus tapi kok bodoh nazriel irham gue aja ada fasilitas pintar cerdas;['aku', 'itu', 'banyak', 'suka', 'tidak', 'murah', 'kayak', 'nazriel', 'irham', 'bodoh', 'asli', 'bodoh', 'bicara', 'saja', 'tidak', 'becus', 'anak', 'pertamina', 'bodoh', 'anak', 'pertamina', 'bodoh', 'fasilitas', 'bagus', 'bodoh', 'nazriel', 'irham', 'aku', 'saja', 'ada', 'fasilitas', 'pintar', 'cerdas'];aku itu banyak suka tidak murah kayak nazriel irham bodoh asli bodoh bicara saja tidak becus anak pertamina bodoh anak pertamina bodoh fasilitas bagus bodoh nazriel irham aku saja ada fasilitas pintar cerdas;-53;0;Negative
2022-09-04 09:40:06+00:00;@ZakkiFitriyan @bukalampak @mang_ipin21 @mihrabku gini ya..dispenser per tahun di audit oleh pihak disperindag dan di segel..bejana tera per2tahun harus pembaruan sertifikat di badan metrologi utk kevalidan bejana tera..tiap 2bln sekali spbu di audit intertek dari pertamina..;gini yadispenser per tahun audit oleh pihak disperindag dan segelbejana tera per tahun harus pembaruan sertifikat badan metrologi utk kevalidan bejana teratiap bln sekali spbu audit intertek dari pertamina;gini yadispenser per tahun audit oleh pihak disperindag dan segelbejana tera per tahun harus pembaruan sertifikat badan metrologi utk kevalidan bejana teratiap bln sekali spbu audit intertek dari pertamina;['begini', 'yadispenser', 'audit', 'pihak', 'disperindag', 'segelbejana', 'tera', 'harus', 'sertifikat', 'badan', 'metrologi', 'valid', 'bejana', 'teratiap', 'bulan', 'sekali', 'spbu', 'audit', 'intertek', 'dari', 'pertamina'];begini yadispenser audit pihak disperindag segelbejana tera harus sertifikat badan metrologi valid bejana teratiap bulan sekali spbu audit intertek dari pertamina;-17;0;Negative
2022-09-04 11:15:08+00:00;@apathoflife Vivo dari mana ya? Sebenrnya klo bener sih produk luar dimahalin dari produk lokal, apalagi katanya vivo ga lebih unggul dri kualitas pertalitenya pertamina. Tpi yg bikin kesel itu mulut pemerintahnya yg ga bisa dijaga bgt 😖;Vivo dari mana Sebenrnya klo bener sih produk luar dimahalin dari produk lokal apalagi katanya vivo lebih unggul dri kualitas pertalitenya pertamina Tpi bikin kesel itu mulut pemerintahnya bisa dijaga bgt;vivo dari mana sebenrnya klo bener sih produk luar dimahalin dari produk lokal apalagi katanya vivo lebih unggul dri kualitas pertalitenya pertamina tpi bikin kesel itu mulut pemerintahnya bisa dijaga bgt;['vivo', 'dari', 'sebenrnya', 'kalau', 'benar', 'produk', 'mahal', 'dari', 'produk', 'lokal', 'kata', 'vivo', 'lebih', 'ungul', 'dri', 'kualitas', 'pertalitenya', 'pertamina', 'tpi', 'kesel', 'itu', 'mulut', 'perintah', 'jaga', 'banget'];vivo dari sebenrnya kalau benar produk mahal dari produk lokal kata vivo lebih ungul dri kualitas pertalitenya pertamina tpi kesel itu mulut perintah jaga banget;-6;0;Negative
2022-09-03 11:01:12+00:00;@SutartoFals @jokowi Pak jokowi tolong kami para angkot jgn dibuat susah dgn aturan. Sdh nyata kami angkot masih juga dituntut pakai aplikasi my pertamina utk mengisi BBM.... SEKALI LAGI PAK JOKOWI KAMI ANGKOT BUKZN MOBIL MEWAH...... SALAM PROJO BANGGAI SULTENG...🙏🙏🙏;Pak jokowi tolong kami para angkot jgn dibuat susah dgn aturan Sdh nyata kami angkot masih juga dituntut pakai aplikasi pertamina utk mengisi BBM SEKALI LAGI PAK JOKOWI KAMI ANGKOT BUKZN MOBIL MEWAH SALAM PROJO BANGGAI SULTENG;pak jokowi tolong kami para angkot jgn dibuat susah dgn aturan sdh nyata kami angkot masih juga dituntut pakai aplikasi pertamina utk mengisi bbm sekali lagi pak jokowi kami angkot bukzn mobil mewah salam projo banggai sulteng;['jokowi', 'tolong', 'para', 'angkot', 'jangan', 'susah', 'atur', 'sudah', 'nyata', 'angkot', 'tuntut', 'pakai', 'aplikasi', 'pertamina', 'isi', 'bm', 'sekali', 'lagi', 'jokowi', 'angkot', 'bukzn', 'mobil', 'mewah', 'salam', 'projo', 'banga', 'sulteng'];jokowi tolong para angkot jangan susah atur sudah nyata angkot tuntut pakai aplikasi pertamina isi bm sekali lagi jokowi angkot bukzn mobil mewah salam projo banga sulteng;-16;0;Negative
2022-09-03 13:09:47+00:00;@soeyoto1 Biar Bisa MENGGAJI si @basuki_btp yang NUMPANG HIDUP di @pertamina ...bukan begitu pak @jokowi 👎👎👎🐸🔨😡🔨;Biar Bisa MENGGAJI yang NUMPANG HIDUP bukan begitu pak;biar bisa menggaji yang numpang hidup bukan begitu pak;['biar', 'aji', 'yang', 'numpang', 'hidup', 'bukan'];biar aji yang numpang hidup bukan;-11;0;Negative
2022-09-04 06:01:38+00:00;Pertamina Sebut Harga Pertamax Paling Kompetitif Dibandingkan Kompetitor Lain di Indonesia https://t.co/aX9I27w0Wd;Pertamina Sebut Harga Pertamax Paling Kompetitif Dibandingkan Kompetitor Lain Indonesia;pertamina sebut harga pertamax paling kompetitif dibandingkan kompetitor lain indonesia;['pertamina', 'harga', 'pertamax', 'kompetitif', 'banding', 'kompetitor', 'lain', 'indonesia'];pertamina harga pertamax kompetitif banding kompetitor lain indonesia;-1;0;Negative
2022-09-04 02:03:46+00:00;Gue gapernah ngutang kalo beli bensin, ko pertamina ngeluh rugi mulu;Gue gapernah ngutang kalo beli bensin pertamina ngeluh rugi mulu;gue gapernah ngutang kalo beli bensin pertamina ngeluh rugi mulu;['aku', 'gapernah', 'hutang', 'kalau', 'beli', 'bensin', 'pertamina', 'ngeluh', 'rugi', 'mulu'];aku gapernah hutang kalau beli bensin pertamina ngeluh rugi mulu;-17;0;Negative
2022-09-04 09:26:01+00:00;@BangUkis @RadioElshinta Strategi pasar bang... Rakyat dilepas mandiri tanpa subsidi biar para kapital bisa bersaing sama pertamina... Kalo gak gini kasian para kapital itu, nnti nggak cepet kaya... Pemerintah emg peduli banget lah sama para kapital migas ini... Hebat!;Strategi pasar bang Rakyat dilepas mandiri tanpa subsidi biar para kapital bisa bersaing sama pertamina Kalo gak gini kasian para kapital itu nnti nggak cepet kaya Pemerintah emg peduli banget lah sama para kapital migas ini Hebat;strategi pasar bang rakyat dilepas mandiri tanpa subsidi biar para kapital bisa bersaing sama pertamina kalo gak gini kasian para kapital itu nnti nggak cepet kaya pemerintah emg peduli banget lah sama para kapital migas ini hebat;['strategi', 'pasar', 'bang', 'rakyat', 'lepas', 'mandiri', 'subsidi', 'biar', 'para', 'kapital', 'saing', 'sama', 'pertamina', 'kalau', 'tidak', 'begini', 'kasi', 'para', 'kapital', 'itu', 'nti', 'tidak', 'cepet', 'kaya', 'perintah', 'memang', 'peduli', 'banget', 'sama', 'para', 'kapital', 'migas', 'hebat'];strategi pasar bang rakyat lepas mandiri subsidi biar para kapital saing sama pertamina kalau tidak begini kasi para kapital itu nti tidak cepet kaya perintah memang peduli banget sama para kapital migas hebat;-4;0;Negative
2022-09-04 07:29:29+00:00;Peneliti Cambridge Kembangkan Robot Humanoid yang Mampu Deteksi Masalah Mental Anak-anak |  Minggu Jokowi Tolol Cebong Hakan Komnas Pemerintah Pertamina Pertamax #BreakingNews #BebanHidupMeroket #BBM_NaikJokowiTurun #JokowiMundurAtauRevolusi https://t.co/NP9g44YDwo;Peneliti Cambridge Kembangkan Robot Humanoid yang Mampu Deteksi Masalah Mental Anakanak Minggu Jokowi Tolol Cebong Hakan Komnas Pemerintah Pertamina Pertamax;peneliti cambridge kembangkan robot humanoid yang mampu deteksi masalah mental anakanak minggu jokowi tolol cebong hakan komnas pemerintah pertamina pertamax;['teliti', 'cambridge', 'kembang', 'robot', 'humanoid', 'yang', 'mampu', 'deteksi', 'masalah', 'mental', 'anakanak', 'mingu', 'jokowi', 'tolol', 'cebong', 'hak', 'komnas', 'perintah', 'pertamina', 'pertamax'];teliti cambridge kembang robot humanoid yang mampu deteksi masalah mental anakanak mingu jokowi tolol cebong hak komnas perintah pertamina pertamax;-18;0;Negative
2022-09-04 03:45:47+00:00;@uboat556 @Putrakantong @MarahIchsan @aindraku Lucu juga anda ub, dg keuntungan 833 T pretonas  ga akan mampu bangun infrastruktur seperti di indonesia, dimana infrastruktur itu dipakai untuk pendistribusian BBM. Jadi ga bisa dibandingkan pretonas Pertamina karna geografis di Indonesia berbeda dg malaysia yg cuma seupil;Lucu juga anda keuntungan pretonas akan mampu bangun infrastruktur seperti indonesia dimana infrastruktur itu dipakai untuk pendistribusian BBM Jadi bisa dibandingkan pretonas Pertamina karna geografis Indonesia berbeda malaysia cuma seupil;lucu juga anda keuntungan pretonas akan mampu bangun infrastruktur seperti indonesia dimana infrastruktur itu dipakai untuk pendistribusian bbm jadi bisa dibandingkan pretonas pertamina karna geografis indonesia berbeda malaysia cuma seupil;['lucu', 'anda', 'untung', 'pretonas', 'mampu', 'bangun', 'infrastruktur', 'seperti', 'indonesia', 'infrastruktur', 'itu', 'pakai', 'distribusi', 'bm', 'jadi', 'banding', 'pretonas', 'pertamina', 'karena', 'geografis', 'indonesia', 'beda', 'malaysia', 'cuma', 'upil'];lucu anda untung pretonas mampu bangun infrastruktur seperti indonesia infrastruktur itu pakai distribusi bm jadi banding pretonas pertamina karena geografis indonesia beda malaysia cuma upil;-13;0;Negative
2022-09-04 06:38:37+00:00;Kalo kata abang ipar gua yg kerja di pertambangan minyak, pom pertamina itu banyak curang nya, mulai dr management sampe pom2 nya, makanya dia blg kalo bisa isi bensin di shell aja lebih jujur HAHAHA;Kalo kata abang ipar gua kerja pertambangan minyak pom pertamina itu banyak curang nya mulai management sampe pom nya makanya dia blg kalo bisa isi bensin shell aja lebih jujur HAHAHA;kalo kata abang ipar gua kerja pertambangan minyak pom pertamina itu banyak curang nya mulai management sampe pom nya makanya dia blg kalo bisa isi bensin shell aja lebih jujur hahaha;['kalau', 'kata', 'abang', 'ipar', 'aku', 'kerja', 'tambang', 'minyak', 'pom', 'pertamina', 'itu', 'banyak', 'curang', 'mulai', 'management', 'sampai', 'pom', 'dia', 'bilang', 'kalau', 'isi', 'bensin', 'shel', 'saja', 'lebih', 'jujur', 'hahaha'];kalau kata abang ipar aku kerja tambang minyak pom pertamina itu banyak curang mulai management sampai pom dia bilang kalau isi bensin shel saja lebih jujur hahaha;-13;0;Negative
2022-09-04 09:29:45+00:00;Ngapain nyandera truk tangki kosong Jon. Mending lgsg ng Pertamina toh coy OBne disandera Ojo Kon gawe minuman gen pegawaine ngombe minyak... https://t.co/EaD9HJVJMC;Ngapain nyandera truk tangki kosong Jon Mending lgsg Pertamina toh coy OBne disandera Ojo Kon gawe minuman gen pegawaine ngombe minyak;ngapain nyandera truk tangki kosong jon mending lgsg pertamina toh coy obne disandera ojo kon gawe minuman gen pegawaine ngombe minyak;['apa', 'nyandera', 'truk', 'tangki', 'kosong', 'jon', 'mending', 'langsung', 'pertamina', 'coy', 'obne', 'sandera', 'ojo', 'gawe', 'minum', 'gen', 'pegawaine', 'ngombe', 'minyak'];apa nyandera truk tangki kosong jon mending langsung pertamina coy obne sandera ojo gawe minum gen pegawaine ngombe minyak;-8;0;Negative
2022-09-04 12:31:46+00:00;Dear Bapak @prabowo Apakah Fraksi @Gerindra Tidak Menolak #KenaikanBBM ? #seutastanya #pertalite #pertamina Salam Hormat Dari Lombok;Dear Bapak Apakah Fraksi Tidak Menolak Salam Hormat Dari Lombok;dear bapak apakah fraksi tidak menolak salam hormat dari lombok;['dear', 'fraksi', 'tidak', 'tolak', 'salam', 'hormat', 'dari', 'lombok'];dear fraksi tidak tolak salam hormat dari lombok;-10;0;Negative
2022-09-04 04:03:55+00:00;@Megatop99 @jokowi @pertamina Tapi kan itu ada yang di untungin tetangga situ;Tapi kan itu ada yang untungin tetangga situ;tapi kan itu ada yang untungin tetangga situ;['itu', 'ada', 'yang', 'untung', 'tetanga', 'situ'];itu ada yang untung tetanga situ;-4;0;Negative
2022-09-04 16:49:07+00:00;https://t.co/IvSKk9tSFP Apa maksudnya ya? Kalau vivo lebih murah, rakyat akan beli vivo, berarti pembeli pertalite berkurang dan subsidi juga akan berkurang, beban rakyat agak berkurang dan beban pemerintah juga. Jadi sebenarnya yang di subsidi ini siapa? RAKYAT atau PERTAMINA?;Apa maksudnya Kalau vivo lebih murah rakyat akan beli vivo berarti pembeli pertalite berkurang dan subsidi juga akan berkurang beban rakyat agak berkurang dan beban pemerintah juga Jadi sebenarnya yang subsidi ini siapa RAKYAT atau PERTAMINA;apa maksudnya kalau vivo lebih murah rakyat akan beli vivo berarti pembeli pertalite berkurang dan subsidi juga akan berkurang beban rakyat agak berkurang dan beban pemerintah juga jadi sebenarnya yang subsidi ini siapa rakyat atau pertamina;['apa', 'maksud', 'kalau', 'vivo', 'lebih', 'murah', 'rakyat', 'beli', 'vivo', 'arti', 'beli', 'pertalite', 'kurang', 'subsidi', 'kurang', 'beban', 'rakyat', 'kurang', 'beban', 'perintah', 'jadi', 'benar', 'yang', 'subsidi', 'siapa', 'rakyat', 'pertamina'];apa maksud kalau vivo lebih murah rakyat beli vivo arti beli pertalite kurang subsidi kurang beban rakyat kurang beban perintah jadi benar yang subsidi siapa rakyat pertamina;-29;0;Negative
2022-09-04 10:25:05+00:00;@Dennysiregar7 Coba ada bbm lebih murah dari pertamina , bangkrut tuh , kalo roko ada banyak jenis harga dan sudah bayar pajak cukai dan ppn 11% ke negara walaupun beli hanya sebatang;Coba ada bbm lebih murah dari pertamina bangkrut tuh kalo roko ada banyak jenis harga dan sudah bayar pajak cukai dan ppn negara walaupun beli hanya sebatang;coba ada bbm lebih murah dari pertamina bangkrut tuh kalo roko ada banyak jenis harga dan sudah bayar pajak cukai dan ppn negara walaupun beli hanya sebatang;['coba', 'ada', 'bm', 'lebih', 'murah', 'dari', 'pertamina', 'bangkrut', 'itu', 'kalau', 'roko', 'ada', 'banyak', 'jenis', 'harga', 'sudah', 'bayar', 'pajak', 'cukai', 'pn', 'negara', 'beli', 'hanya', 'batang'];coba ada bm lebih murah dari pertamina bangkrut itu kalau roko ada banyak jenis harga sudah bayar pajak cukai pn negara beli hanya batang;-15;0;Negative
2022-09-04 02:55:28+00:00;@alterna41676964 @nanangismantoro @HerdaruW @Adiet_Setiawan @RadioElshinta Mereka juga ada landed cost, karena dari luar. Pertamina malah kilangnya disini 😇 minyak mentahnya sbgn import;Mereka juga ada landed cost karena dari luar Pertamina malah kilangnya disini minyak mentahnya sbgn import;mereka juga ada landed cost karena dari luar pertamina malah kilangnya disini minyak mentahnya sbgn import;['ada', 'landed', 'cost', 'karena', 'dari', 'pertamina', 'kilang', 'minyak', 'mentah', 'sbgn', 'import'];ada landed cost karena dari pertamina kilang minyak mentah sbgn import;-6;0;Negative
2022-09-04 07:04:22+00:00;People Power! Harga BBM Resmi Naik, KASBI Pastikan Buruh Tumpah Ruah di Jalanan |  Minggu Jokowi Tolol Cebong Hakan Komnas Pemerintah Pertamina Pertamax #BreakingNews #BebanHidupMeroket #BBM_NaikJokowiTurun #JokowiMundurAtauRevolusi https://t.co/2AMQsA4cTa;People Power Harga BBM Resmi Naik KASBI Pastikan Buruh Tumpah Ruah Jalanan Minggu Jokowi Tolol Cebong Hakan Komnas Pemerintah Pertamina Pertamax;people power harga bbm resmi naik kasbi pastikan buruh tumpah ruah jalanan minggu jokowi tolol cebong hakan komnas pemerintah pertamina pertamax;['orang', 'power', 'harga', 'bm', 'resmi', 'naik', 'kasbi', 'pasti', 'buruh', 'tumpah', 'ruah', 'jalan', 'mingu', 'jokowi', 'tolol', 'cebong', 'hak', 'komnas', 'perintah', 'pertamina', 'pertamax'];orang power harga bm resmi naik kasbi pasti buruh tumpah ruah jalan mingu jokowi tolol cebong hak komnas perintah pertamina pertamax;-1;0;Negative
2022-09-03 04:42:45+00:00;Isu Kenaikan Harga BBM Buat Masyarakarat Resah, Pertamina: Jangan Panic Buying https://t.co/k3uHwX9ScW;Isu Kenaikan Harga BBM Buat Masyarakarat Resah Pertamina Jangan Panic Buying;isu kenaikan harga bbm buat masyarakarat resah pertamina jangan panic buying;['isu', 'naik', 'harga', 'bm', 'buat', 'masyarakarat', 'resah', 'pertamina', 'jangan', 'panic', 'buying'];isu naik harga bm buat masyarakarat resah pertamina jangan panic buying;-4;0;Negative
2022-09-03 09:54:38+00:00;@RGoenardy @alvisyahr_ @hlbasuki @0xMinnie_imut5 Dulu Fans AHOK bilang, di tangan AHOK pertamina bakal untung, korupsi di berantas..giliran PERTAMINA rugi bilangnya bukan wewenang KOMUT  piye toh;Dulu Fans AHOK bilang tangan AHOK pertamina bakal untung korupsi berantasgiliran PERTAMINA rugi bilangnya bukan wewenang KOMUT piye toh;dulu fans ahok bilang tangan ahok pertamina bakal untung korupsi berantasgiliran pertamina rugi bilangnya bukan wewenang komut piye toh;['fans', 'ahok', 'bilang', 'tangan', 'ahok', 'pertamina', 'untung', 'korupsi', 'berantasgiliran', 'pertamina', 'rugi', 'bilang', 'bukan', 'wewenang', 'komut', 'piye'];fans ahok bilang tangan ahok pertamina untung korupsi berantasgiliran pertamina rugi bilang bukan wewenang komut piye;-8;0;Negative
2022-09-04 00:37:50+00:00;Ya kalo mau fair, untung 30T itu dari revenue 800an T, jadi ya laba bersih cuma 3% an. Dikatakan besar atau kecil ya tergantung bisnisnya. Reformasi (khususnya cost) di Pertamina itu poin yang bisa jadi valid, tapi kalo koar-koar pake misinformasi namanya kalo ga tolol ya jahat.;kalo mau fair untung itu dari revenue jadi laba bersih cuma Dikatakan besar atau kecil tergantung bisnisnya Reformasi khususnya cost Pertamina itu poin yang bisa jadi valid tapi kalo koarkoar pake misinformasi namanya kalo tolol jahat;kalo mau fair untung itu dari revenue jadi laba bersih cuma dikatakan besar atau kecil tergantung bisnisnya reformasi khususnya cost pertamina itu poin yang bisa jadi valid tapi kalo koarkoar pake misinformasi namanya kalo tolol jahat;['kalau', 'mau', 'fair', 'untung', 'itu', 'dari', 'revenue', 'jadi', 'laba', 'bersih', 'cuma', 'besar', 'kecil', 'gantung', 'bisnis', 'reformasi', 'cost', 'pertamina', 'itu', 'poin', 'yang', 'jadi', 'valid', 'kalau', 'koarkoar', 'pakai', 'misinformasi', 'nama', 'kalau', 'tolol', 'jahat'];kalau mau fair untung itu dari revenue jadi laba bersih cuma besar kecil gantung bisnis reformasi cost pertamina itu poin yang jadi valid kalau koarkoar pakai misinformasi nama kalau tolol jahat;-20;0;Negative
2022-09-03 14:32:16+00:00;@saifuddinahmad_ ndadak nggo my pertamina iki opo dadi wegah tuku bensin salah wkwkw;ndadak nggo pertamina iki opo dadi wegah tuku bensin salah wkwkw;ndadak nggo pertamina iki opo dadi wegah tuku bensin salah wkwkw;['ndadak', 'ngo', 'pertamina', 'opo', 'dadi', 'wegah', 'tuku', 'bensin', 'salah'];ndadak ngo pertamina opo dadi wegah tuku bensin salah;-4;0;Negative
2022-09-03 01:26:21+00:00;@jokowi @KemenkeuRI @KemenBUMN @kemenkomarves @DPR_RI  Pikir program hadiah Pertamina tidaklah perlu. Monopoli koq..pakai hadiah. Bagus dihapus saja undian hadiah segala https://t.co/tjfGzZ2LBI;Pikir program hadiah Pertamina tidaklah perlu Monopoli koqpakai hadiah Bagus dihapus saja undian hadiah segala;pikir program hadiah pertamina tidaklah perlu monopoli koqpakai hadiah bagus dihapus saja undian hadiah segala;['pikir', 'program', 'hadiah', 'pertamina', 'perlu', 'monopoli', 'koqpakai', 'hadiah', 'bagus', 'hapus', 'saja', 'undi', 'hadiah'];pikir program hadiah pertamina perlu monopoli koqpakai hadiah bagus hapus saja undi hadiah;-1;0;Negative
